node,degree,pagerank
C1993909381,1.6862837678324508e-05,2.1645950282384256e-05
C2137772222,1.6862837678324508e-05,1.196537868233915e-05
M1530409752,1.6862837678324508e-05,2.1645950282384256e-05
C1543179767,1.6862837678324508e-05,1.196537868233915e-05
C504875911,1.6862837678324508e-05,2.1645950282384256e-05
C2007159503,1.6862837678324508e-05,1.196537868233915e-05
C1650967903,1.6862837678324508e-05,2.1645950282384256e-05
C1512544145,1.6862837678324508e-05,1.196537868233915e-05
C1272394181,1.6862837678324508e-05,2.1645950282384256e-05
C1010204181,1.6862837678324508e-05,1.196537868233915e-05
M1059112290,1.6862837678324508e-05,2.1645950282384256e-05
C1540405629,1.6862837678324508e-05,1.196537868233915e-05
M768894207,1.6862837678324508e-05,2.1645950282384256e-05
C251056049,1.6862837678324508e-05,1.196537868233915e-05
C45847949,1.6862837678324508e-05,2.1645950282384256e-05
C1821717110,1.6862837678324508e-05,1.196537868233915e-05
C606248168,1.6862837678324508e-05,1.196537868233915e-05
C1847216557,1.6862837678324508e-05,2.1645950282384256e-05
C728522404,1.6862837678324508e-05,1.196537868233915e-05
C593226598,1.6862837678324508e-05,2.1645950282384256e-05
C1575667955,1.6862837678324508e-05,1.196537868233915e-05
C1834842568,1.6862837678324508e-05,2.1645950282384256e-05
C1407210481,1.6862837678324508e-05,1.196537868233915e-05
C803296021,1.6862837678324508e-05,2.1645950282384256e-05
C663894012,1.6862837678324508e-05,1.196537868233915e-05
C998158804,1.6862837678324508e-05,2.1645950282384256e-05
C299713999,1.6862837678324508e-05,1.196537868233915e-05
C1452136713,1.6862837678324508e-05,2.1645950282384256e-05
C213594022,1.6862837678324508e-05,1.196537868233915e-05
M1449464835,1.6862837678324508e-05,2.1645950282384256e-05
C1065893211,1.6862837678324508e-05,1.196537868233915e-05
C2119686790,1.6862837678324508e-05,2.1645950282384256e-05
C516943587,1.6862837678324508e-05,1.196537868233915e-05
M1862940282,1.6862837678324508e-05,2.1645950282384256e-05
C1043015329,1.6862837678324508e-05,1.196537868233915e-05
C287097451,1.6862837678324508e-05,2.1645950282384256e-05
C901942921,1.6862837678324508e-05,1.196537868233915e-05
C805006582,1.6862837678324508e-05,2.1645950282384256e-05
C446531040,1.6862837678324508e-05,1.196537868233915e-05
C1222000706,1.6862837678324508e-05,2.1645950282384256e-05
C1172194822,1.6862837678324508e-05,1.196537868233915e-05
C485414947,1.6862837678324508e-05,1.196537868233915e-05
C708017761,1.6862837678324508e-05,2.1645950282384256e-05
C1669952252,1.6862837678324508e-05,1.196537868233915e-05
M974124371,1.6862837678324508e-05,2.1645950282384256e-05
C1440268847,1.6862837678324508e-05,1.196537868233915e-05
C1417572989,1.6862837678324508e-05,2.1645950282384256e-05
C154057917,1.6862837678324508e-05,1.196537868233915e-05
C1585451798,1.6862837678324508e-05,2.1645950282384256e-05
C1121471210,1.6862837678324508e-05,1.196537868233915e-05
M592067167,1.6862837678324508e-05,2.1645950282384256e-05
C1188780043,1.6862837678324508e-05,1.196537868233915e-05
M627387925,1.6862837678324508e-05,2.1645950282384256e-05
C1379955771,1.6862837678324508e-05,1.196537868233915e-05
C34767294,1.6862837678324508e-05,2.1645950282384256e-05
C676487764,1.6862837678324508e-05,1.196537868233915e-05
M1137280316,1.6862837678324508e-05,2.1645950282384256e-05
C380285797,1.6862837678324508e-05,1.196537868233915e-05
C487928198,1.6862837678324508e-05,2.1645950282384256e-05
C521304009,1.6862837678324508e-05,1.196537868233915e-05
C1570493264,1.6862837678324508e-05,2.1645950282384256e-05
C1161224827,1.6862837678324508e-05,1.196537868233915e-05
C892306939,1.6862837678324508e-05,2.1645950282384256e-05
C1748253408,1.6862837678324508e-05,1.196537868233915e-05
C155368555,1.6862837678324508e-05,2.1645950282384256e-05
C521220522,1.6862837678324508e-05,1.196537868233915e-05
M784013014,1.6862837678324508e-05,2.1645950282384256e-05
C1070830870,1.6862837678324508e-05,1.196537868233915e-05
M1856423214,1.6862837678324508e-05,2.1645950282384256e-05
C1832805444,1.6862837678324508e-05,1.196537868233915e-05
C2024701954,1.6862837678324508e-05,2.1645950282384256e-05
C1097251942,1.6862837678324508e-05,1.196537868233915e-05
M1050576678,1.6862837678324508e-05,2.1645950282384256e-05
C358815037,1.6862837678324508e-05,1.196537868233915e-05
C870832195,1.6862837678324508e-05,2.1645950282384256e-05
C1296013667,1.6862837678324508e-05,1.196537868233915e-05
C630486439,1.6862837678324508e-05,2.1645950282384256e-05
C1122744591,1.6862837678324508e-05,1.196537868233915e-05
C1215173412,1.6862837678324508e-05,1.196537868233915e-05
C374572524,1.6862837678324508e-05,1.196537868233915e-05
M1820078223,1.6862837678324508e-05,2.1645950282384256e-05
C757536264,1.6862837678324508e-05,1.196537868233915e-05
C1557491001,1.6862837678324508e-05,2.1645950282384256e-05
C488649110,1.6862837678324508e-05,1.196537868233915e-05
M351712212,1.6862837678324508e-05,2.1645950282384256e-05
C1299814022,1.6862837678324508e-05,1.196537868233915e-05
C1988436732,1.6862837678324508e-05,2.1645950282384256e-05
C139751995,1.6862837678324508e-05,1.196537868233915e-05
C1726859849,1.6862837678324508e-05,1.196537868233915e-05
M1266692136,1.6862837678324508e-05,2.1645950282384256e-05
C908832699,1.6862837678324508e-05,1.196537868233915e-05
M1472409131,1.6862837678324508e-05,2.1645950282384256e-05
C1559333917,1.6862837678324508e-05,1.196537868233915e-05
M916517957,1.6862837678324508e-05,2.1645950282384256e-05
C706377274,1.6862837678324508e-05,1.196537868233915e-05
M1143927272,1.6862837678324508e-05,2.1645950282384256e-05
C284263076,1.6862837678324508e-05,1.196537868233915e-05
M1799599580,1.6862837678324508e-05,2.1645950282384256e-05
C1945498850,1.6862837678324508e-05,1.196537868233915e-05
C143645046,1.6862837678324508e-05,2.1645950282384256e-05
C685203952,1.6862837678324508e-05,1.196537868233915e-05
M279932134,1.6862837678324508e-05,2.1645950282384256e-05
C1648889864,1.6862837678324508e-05,1.196537868233915e-05
C1598566697,1.6862837678324508e-05,1.196537868233915e-05
M1676759984,1.6862837678324508e-05,2.1645950282384256e-05
C2044468013,1.6862837678324508e-05,1.196537868233915e-05
C1764204718,1.6862837678324508e-05,2.1645950282384256e-05
C219363807,1.6862837678324508e-05,1.196537868233915e-05
C1572225964,1.6862837678324508e-05,2.1645950282384256e-05
C479887503,1.6862837678324508e-05,1.196537868233915e-05
C1989327334,1.6862837678324508e-05,2.1645950282384256e-05
C1774543896,1.6862837678324508e-05,1.196537868233915e-05
C1549831589,1.6862837678324508e-05,1.196537868233915e-05
M643317710,1.6862837678324508e-05,2.1645950282384256e-05
C24682472,1.6862837678324508e-05,1.196537868233915e-05
C882412968,1.6862837678324508e-05,2.1645950282384256e-05
C572377261,1.6862837678324508e-05,1.196537868233915e-05
C1920658855,1.6862837678324508e-05,2.1645950282384256e-05
C758083348,1.6862837678324508e-05,1.196537868233915e-05
C275108098,1.6862837678324508e-05,2.1645950282384256e-05
C1098246536,1.6862837678324508e-05,1.196537868233915e-05
M1981227596,1.6862837678324508e-05,2.1645950282384256e-05
C298623159,1.6862837678324508e-05,1.196537868233915e-05
M1205957962,1.6862837678324508e-05,2.1645950282384256e-05
C104135344,1.6862837678324508e-05,1.196537868233915e-05
M798141700,1.6862837678324508e-05,2.1645950282384256e-05
C786547548,1.6862837678324508e-05,1.196537868233915e-05
C561130807,1.6862837678324508e-05,2.1645950282384256e-05
C754546774,1.6862837678324508e-05,1.196537868233915e-05
C1795966386,1.6862837678324508e-05,1.196537868233915e-05
C1477491059,1.6862837678324508e-05,2.1645950282384256e-05
C120874365,1.6862837678324508e-05,1.196537868233915e-05
M2103516623,1.6862837678324508e-05,2.1645950282384256e-05
C1950057204,1.6862837678324508e-05,1.196537868233915e-05
M368748256,1.6862837678324508e-05,2.1645950282384256e-05
C686975756,1.6862837678324508e-05,1.196537868233915e-05
M983927101,1.6862837678324508e-05,2.1645950282384256e-05
C1907420170,1.6862837678324508e-05,1.196537868233915e-05
C1902694486,1.6862837678324508e-05,2.1645950282384256e-05
C1426020525,1.6862837678324508e-05,1.196537868233915e-05
M1238335263,1.6862837678324508e-05,2.1645950282384256e-05
C811416319,1.6862837678324508e-05,1.196537868233915e-05
M1592392097,1.6862837678324508e-05,2.1645950282384256e-05
C4980477,1.6862837678324508e-05,1.196537868233915e-05
M279175889,1.6862837678324508e-05,2.1645950282384256e-05
C1326402402,1.6862837678324508e-05,1.196537868233915e-05
M622329941,1.6862837678324508e-05,2.1645950282384256e-05
C1546834194,1.6862837678324508e-05,1.196537868233915e-05
C496855435,1.6862837678324508e-05,2.1645950282384256e-05
C660525082,1.6862837678324508e-05,1.196537868233915e-05
C1055903112,1.6862837678324508e-05,1.196537868233915e-05
C314532712,1.6862837678324508e-05,2.1645950282384256e-05
C929263003,1.6862837678324508e-05,1.196537868233915e-05
C2097246222,1.6862837678324508e-05,2.1645950282384256e-05
C1169538416,1.6862837678324508e-05,1.196537868233915e-05
M482791712,1.6862837678324508e-05,2.1645950282384256e-05
C495434613,1.6862837678324508e-05,1.196537868233915e-05
C1870097504,1.6862837678324508e-05,2.1645950282384256e-05
C916150640,1.6862837678324508e-05,1.196537868233915e-05
C1266532323,1.6862837678324508e-05,1.196537868233915e-05
M2013965399,1.6862837678324508e-05,2.1645950282384256e-05
C1070297224,1.6862837678324508e-05,1.196537868233915e-05
C1993643017,1.6862837678324508e-05,2.1645950282384256e-05
C692128138,1.6862837678324508e-05,1.196537868233915e-05
M604563216,1.6862837678324508e-05,2.1645950282384256e-05
C1717997919,1.6862837678324508e-05,1.196537868233915e-05
C440591026,3.3725675356649016e-05,3.132652188242936e-05
C287243394,1.6862837678324508e-05,1.196537868233915e-05
M1992797906,1.6862837678324508e-05,2.1645950282384256e-05
C309081175,1.6862837678324508e-05,1.196537868233915e-05
C1918131030,1.6862837678324508e-05,2.1645950282384256e-05
C1826806541,1.6862837678324508e-05,1.196537868233915e-05
M1389555686,1.6862837678324508e-05,2.1645950282384256e-05
C1787580957,1.6862837678324508e-05,1.196537868233915e-05
C404858880,1.6862837678324508e-05,2.1645950282384256e-05
C675592853,1.6862837678324508e-05,1.196537868233915e-05
C811607037,1.6862837678324508e-05,2.1645950282384256e-05
C589247299,1.6862837678324508e-05,1.196537868233915e-05
C1401628742,1.6862837678324508e-05,2.1645950282384256e-05
C829723655,1.6862837678324508e-05,1.196537868233915e-05
C258739874,1.6862837678324508e-05,2.1645950282384256e-05
C287102004,1.6862837678324508e-05,1.196537868233915e-05
C359585954,1.6862837678324508e-05,2.1645950282384256e-05
C757415387,1.6862837678324508e-05,1.196537868233915e-05
C346369661,1.6862837678324508e-05,2.1645950282384256e-05
C2064800,1.6862837678324508e-05,1.196537868233915e-05
C1496160585,1.6862837678324508e-05,2.1645950282384256e-05
C1294057773,1.6862837678324508e-05,1.196537868233915e-05
M1663230506,1.6862837678324508e-05,2.1645950282384256e-05
C972902089,1.6862837678324508e-05,1.196537868233915e-05
M218065646,1.6862837678324508e-05,2.1645950282384256e-05
C705894155,1.6862837678324508e-05,1.196537868233915e-05
M1454973029,1.6862837678324508e-05,2.1645950282384256e-05
C1043935634,1.6862837678324508e-05,1.196537868233915e-05
C14963961,1.6862837678324508e-05,2.1645950282384256e-05
C222757353,1.6862837678324508e-05,1.196537868233915e-05
C832899346,1.6862837678324508e-05,2.1645950282384256e-05
C890090425,1.6862837678324508e-05,1.196537868233915e-05
M595933506,1.6862837678324508e-05,2.1645950282384256e-05
C514337358,1.6862837678324508e-05,1.196537868233915e-05
C1071758949,1.6862837678324508e-05,2.1645950282384256e-05
C1727954165,1.6862837678324508e-05,1.196537868233915e-05
C118818153,1.6862837678324508e-05,1.196537868233915e-05
M101348733,1.6862837678324508e-05,2.1645950282384256e-05
C799813465,1.6862837678324508e-05,1.196537868233915e-05
C742574165,1.6862837678324508e-05,2.1645950282384256e-05
C767932271,1.6862837678324508e-05,1.196537868233915e-05
M762974260,1.6862837678324508e-05,2.1645950282384256e-05
C2118596035,1.6862837678324508e-05,1.196537868233915e-05
C839156386,1.6862837678324508e-05,2.1645950282384256e-05
C953140772,1.6862837678324508e-05,1.196537868233915e-05
C371669826,1.6862837678324508e-05,2.1645950282384256e-05
C615405679,1.6862837678324508e-05,1.196537868233915e-05
C260846658,1.6862837678324508e-05,1.196537868233915e-05
C1697989620,1.6862837678324508e-05,2.1645950282384256e-05
C208347688,1.6862837678324508e-05,1.196537868233915e-05
C1788171821,1.6862837678324508e-05,2.1645950282384256e-05
C723883844,1.6862837678324508e-05,1.196537868233915e-05
C1729313552,1.6862837678324508e-05,2.1645950282384256e-05
C988505105,1.6862837678324508e-05,1.196537868233915e-05
C703815574,1.6862837678324508e-05,2.1645950282384256e-05
C1883748129,1.6862837678324508e-05,1.196537868233915e-05
M473073725,1.6862837678324508e-05,2.1645950282384256e-05
C1947316504,1.6862837678324508e-05,1.196537868233915e-05
M2140667015,1.6862837678324508e-05,2.1645950282384256e-05
C155605001,1.6862837678324508e-05,1.196537868233915e-05
C72475851,1.6862837678324508e-05,2.1645950282384256e-05
C1291653680,1.6862837678324508e-05,1.196537868233915e-05
C194004986,1.6862837678324508e-05,2.1645950282384256e-05
C1568072919,1.6862837678324508e-05,1.196537868233915e-05
M530138975,1.6862837678324508e-05,2.1645950282384256e-05
C547328593,1.6862837678324508e-05,1.196537868233915e-05
C1436315246,1.6862837678324508e-05,2.1645950282384256e-05
C1534951871,1.6862837678324508e-05,1.196537868233915e-05
C249629080,1.6862837678324508e-05,2.1645950282384256e-05
C1398510920,1.6862837678324508e-05,1.196537868233915e-05
C180839877,1.6862837678324508e-05,2.1645950282384256e-05
C56417975,1.6862837678324508e-05,1.196537868233915e-05
M1515852034,1.6862837678324508e-05,2.1645950282384256e-05
C1668370838,1.6862837678324508e-05,1.196537868233915e-05
C1197118756,1.6862837678324508e-05,2.1645950282384256e-05
C987197161,1.6862837678324508e-05,1.196537868233915e-05
C956986674,1.6862837678324508e-05,2.1645950282384256e-05
C773027513,1.6862837678324508e-05,1.196537868233915e-05
C1406225684,1.6862837678324508e-05,2.1645950282384256e-05
C603640504,1.6862837678324508e-05,1.196537868233915e-05
C564607381,1.6862837678324508e-05,2.1645950282384256e-05
C1827206019,1.6862837678324508e-05,1.196537868233915e-05
C1237232979,1.6862837678324508e-05,2.1645950282384256e-05
C2016578663,1.6862837678324508e-05,1.196537868233915e-05
M1391490932,1.6862837678324508e-05,2.1645950282384256e-05
C1527779181,1.6862837678324508e-05,1.196537868233915e-05
C1567189921,1.6862837678324508e-05,2.1645950282384256e-05
C1538269346,1.6862837678324508e-05,1.196537868233915e-05
M1382121759,1.6862837678324508e-05,2.1645950282384256e-05
C1818050170,1.6862837678324508e-05,1.196537868233915e-05
M1806132227,1.6862837678324508e-05,2.1645950282384256e-05
C1005123427,1.6862837678324508e-05,1.196537868233915e-05
M2048666484,1.6862837678324508e-05,2.1645950282384256e-05
C987081231,1.6862837678324508e-05,1.196537868233915e-05
M745987769,1.6862837678324508e-05,2.1645950282384256e-05
C668900493,1.6862837678324508e-05,1.196537868233915e-05
C711675960,1.6862837678324508e-05,2.1645950282384256e-05
C990590642,1.6862837678324508e-05,1.196537868233915e-05
C1448277290,1.6862837678324508e-05,2.1645950282384256e-05
C45705099,1.6862837678324508e-05,1.196537868233915e-05
C1123179642,1.6862837678324508e-05,2.1645950282384256e-05
C2024519498,1.6862837678324508e-05,1.196537868233915e-05
C1593812215,1.6862837678324508e-05,2.1645950282384256e-05
C2072944151,1.6862837678324508e-05,1.196537868233915e-05
M2075196384,1.6862837678324508e-05,2.1645950282384256e-05
C1015839530,1.6862837678324508e-05,1.196537868233915e-05
C1256666192,1.6862837678324508e-05,2.1645950282384256e-05
C2073165822,1.6862837678324508e-05,1.196537868233915e-05
C1086137670,1.6862837678324508e-05,2.1645950282384256e-05
C1303518721,1.6862837678324508e-05,1.196537868233915e-05
M805547483,1.6862837678324508e-05,2.1645950282384256e-05
C1588386491,1.6862837678324508e-05,1.196537868233915e-05
C131181607,1.6862837678324508e-05,2.1645950282384256e-05
C1451692215,1.6862837678324508e-05,1.196537868233915e-05
C287856842,1.6862837678324508e-05,2.1645950282384256e-05
C1271361730,1.6862837678324508e-05,1.196537868233915e-05
M1356681040,1.6862837678324508e-05,2.1645950282384256e-05
C1231012270,1.6862837678324508e-05,1.196537868233915e-05
M74404778,1.6862837678324508e-05,2.1645950282384256e-05
C1757017090,1.6862837678324508e-05,1.196537868233915e-05
C850707717,1.6862837678324508e-05,2.1645950282384256e-05
C1748050345,1.6862837678324508e-05,1.196537868233915e-05
C716387162,1.6862837678324508e-05,2.1645950282384256e-05
C1660861861,1.6862837678324508e-05,1.196537868233915e-05
C372365302,1.6862837678324508e-05,2.1645950282384256e-05
C1418372629,1.6862837678324508e-05,1.196537868233915e-05
C1362930484,1.6862837678324508e-05,2.1645950282384256e-05
C2110712797,1.6862837678324508e-05,1.196537868233915e-05
M1153209651,1.6862837678324508e-05,2.1645950282384256e-05
C257601667,1.6862837678324508e-05,1.196537868233915e-05
C1007514467,1.6862837678324508e-05,2.1645950282384256e-05
C187702566,1.6862837678324508e-05,1.196537868233915e-05
C2106605011,1.6862837678324508e-05,2.1645950282384256e-05
C133793623,1.6862837678324508e-05,1.196537868233915e-05
C752541421,1.6862837678324508e-05,2.1645950282384256e-05
C1633355737,1.6862837678324508e-05,1.196537868233915e-05
C802571196,1.6862837678324508e-05,2.1645950282384256e-05
C1460048989,1.6862837678324508e-05,1.196537868233915e-05
C2121144741,1.6862837678324508e-05,2.1645950282384256e-05
C517224747,1.6862837678324508e-05,1.196537868233915e-05
C436606209,1.6862837678324508e-05,2.1645950282384256e-05
C1789687527,1.6862837678324508e-05,1.196537868233915e-05
C871339011,1.6862837678324508e-05,2.1645950282384256e-05
C1424362731,1.6862837678324508e-05,1.196537868233915e-05
M775173197,1.6862837678324508e-05,2.1645950282384256e-05
C124546539,1.6862837678324508e-05,1.196537868233915e-05
M1722280356,1.6862837678324508e-05,2.1645950282384256e-05
C1649307396,1.6862837678324508e-05,1.196537868233915e-05
M1381480339,1.6862837678324508e-05,2.1645950282384256e-05
C399091387,1.6862837678324508e-05,1.196537868233915e-05
C731281102,1.6862837678324508e-05,2.1645950282384256e-05
C680202971,1.6862837678324508e-05,1.196537868233915e-05
M1978039044,1.6862837678324508e-05,2.1645950282384256e-05
C1707279635,1.6862837678324508e-05,1.196537868233915e-05
C103147780,1.6862837678324508e-05,2.1645950282384256e-05
C1371652851,1.6862837678324508e-05,1.196537868233915e-05
M1432797889,1.6862837678324508e-05,2.1645950282384256e-05
C1513430929,1.6862837678324508e-05,1.196537868233915e-05
C142917063,1.6862837678324508e-05,2.1645950282384256e-05
C619869328,1.6862837678324508e-05,1.196537868233915e-05
C95206167,1.6862837678324508e-05,2.1645950282384256e-05
C2013466802,1.6862837678324508e-05,1.196537868233915e-05
M1496098401,1.6862837678324508e-05,2.1645950282384256e-05
C420654409,1.6862837678324508e-05,1.196537868233915e-05
M591389951,1.6862837678324508e-05,2.1645950282384256e-05
C1392053164,1.6862837678324508e-05,1.196537868233915e-05
M413488800,1.6862837678324508e-05,2.1645950282384256e-05
C782461472,1.6862837678324508e-05,1.196537868233915e-05
C1484259108,1.6862837678324508e-05,2.1645950282384256e-05
C1966290416,1.6862837678324508e-05,1.196537868233915e-05
C1898851510,1.6862837678324508e-05,2.1645950282384256e-05
C1162258606,1.6862837678324508e-05,1.196537868233915e-05
C1439842027,1.6862837678324508e-05,2.1645950282384256e-05
C1120648898,1.6862837678324508e-05,1.196537868233915e-05
M1523979561,1.6862837678324508e-05,2.1645950282384256e-05
C1677062711,1.6862837678324508e-05,1.196537868233915e-05
C368297472,1.6862837678324508e-05,2.1645950282384256e-05
C993445479,1.6862837678324508e-05,1.196537868233915e-05
C1962981191,1.6862837678324508e-05,2.1645950282384256e-05
C1607752009,1.6862837678324508e-05,1.196537868233915e-05
C114705257,1.6862837678324508e-05,2.1645950282384256e-05
C120392156,1.6862837678324508e-05,1.196537868233915e-05
M1877256362,1.6862837678324508e-05,2.1645950282384256e-05
C189606294,1.6862837678324508e-05,1.196537868233915e-05
C1155539738,1.6862837678324508e-05,2.1645950282384256e-05
C1866227503,1.6862837678324508e-05,1.196537868233915e-05
M362260519,1.6862837678324508e-05,2.1645950282384256e-05
C1325790104,1.6862837678324508e-05,1.196537868233915e-05
M1356901048,1.6862837678324508e-05,2.1645950282384256e-05
C254773255,1.6862837678324508e-05,1.196537868233915e-05
C1601850161,1.6862837678324508e-05,2.1645950282384256e-05
C2103233810,1.6862837678324508e-05,1.196537868233915e-05
C657960375,1.6862837678324508e-05,2.1645950282384256e-05
C713713190,1.6862837678324508e-05,1.196537868233915e-05
C364855468,1.6862837678324508e-05,1.196537868233915e-05
C1785880301,1.6862837678324508e-05,2.1645950282384256e-05
C1793491080,1.6862837678324508e-05,1.196537868233915e-05
M653788965,1.6862837678324508e-05,2.1645950282384256e-05
C821743830,1.6862837678324508e-05,1.196537868233915e-05
M1035796549,1.6862837678324508e-05,2.1645950282384256e-05
C1977808988,1.6862837678324508e-05,1.196537868233915e-05
C964268527,1.6862837678324508e-05,2.1645950282384256e-05
C16837005,1.6862837678324508e-05,1.196537868233915e-05
C1604615530,1.6862837678324508e-05,2.1645950282384256e-05
C1308791134,1.6862837678324508e-05,1.196537868233915e-05
C1818583121,1.6862837678324508e-05,2.1645950282384256e-05
C1155086364,1.6862837678324508e-05,1.196537868233915e-05
M450892923,1.6862837678324508e-05,2.1645950282384256e-05
C596306615,1.6862837678324508e-05,1.196537868233915e-05
M2034021119,1.6862837678324508e-05,2.1645950282384256e-05
C1331637548,1.6862837678324508e-05,1.196537868233915e-05
C1674625026,1.6862837678324508e-05,2.1645950282384256e-05
C227665809,1.6862837678324508e-05,1.196537868233915e-05
C1680527150,1.6862837678324508e-05,2.1645950282384256e-05
C89910636,1.6862837678324508e-05,1.196537868233915e-05
M582456091,1.6862837678324508e-05,2.1645950282384256e-05
C1651857700,1.6862837678324508e-05,1.196537868233915e-05
M1912725376,1.6862837678324508e-05,2.1645950282384256e-05
C128940953,1.6862837678324508e-05,1.196537868233915e-05
M657737049,1.6862837678324508e-05,2.1645950282384256e-05
C744134651,1.6862837678324508e-05,1.196537868233915e-05
C2114147993,1.6862837678324508e-05,2.1645950282384256e-05
C427759102,1.6862837678324508e-05,1.196537868233915e-05
C1734384303,1.6862837678324508e-05,2.1645950282384256e-05
C671710593,1.6862837678324508e-05,1.196537868233915e-05
C1049065277,1.6862837678324508e-05,2.1645950282384256e-05
C117037356,1.6862837678324508e-05,1.196537868233915e-05
C1270432847,1.6862837678324508e-05,1.196537868233915e-05
M480540082,1.6862837678324508e-05,2.1645950282384256e-05
C510086913,1.6862837678324508e-05,1.196537868233915e-05
M590306074,1.6862837678324508e-05,2.1645950282384256e-05
C976443156,1.6862837678324508e-05,1.196537868233915e-05
C854755046,1.6862837678324508e-05,2.1645950282384256e-05
C792019639,1.6862837678324508e-05,1.196537868233915e-05
M1789034390,1.6862837678324508e-05,2.1645950282384256e-05
C1308504069,1.6862837678324508e-05,1.196537868233915e-05
M1481782908,1.6862837678324508e-05,2.1645950282384256e-05
C1012128627,1.6862837678324508e-05,1.196537868233915e-05
C2041791656,1.6862837678324508e-05,2.1645950282384256e-05
C604597223,1.6862837678324508e-05,1.196537868233915e-05
M1208649279,1.6862837678324508e-05,2.1645950282384256e-05
C1085584774,1.6862837678324508e-05,1.196537868233915e-05
C1125899782,1.6862837678324508e-05,2.1645950282384256e-05
C1748698493,1.6862837678324508e-05,1.196537868233915e-05
C358820318,1.6862837678324508e-05,2.1645950282384256e-05
C1671078309,1.6862837678324508e-05,1.196537868233915e-05
C1084106219,1.6862837678324508e-05,2.1645950282384256e-05
C1041741568,1.6862837678324508e-05,1.196537868233915e-05
M433967787,1.6862837678324508e-05,2.1645950282384256e-05
C791894096,1.6862837678324508e-05,1.196537868233915e-05
C721297887,1.6862837678324508e-05,2.1645950282384256e-05
C915665158,1.6862837678324508e-05,1.196537868233915e-05
C787607463,1.6862837678324508e-05,2.1645950282384256e-05
C828357135,1.6862837678324508e-05,1.196537868233915e-05
C1100137210,1.6862837678324508e-05,2.1645950282384256e-05
C1998482853,1.6862837678324508e-05,1.196537868233915e-05
M1779904845,1.6862837678324508e-05,2.1645950282384256e-05
C1427118682,1.6862837678324508e-05,1.196537868233915e-05
C175231952,1.6862837678324508e-05,2.1645950282384256e-05
C1033280674,1.6862837678324508e-05,1.196537868233915e-05
C2063632729,1.6862837678324508e-05,2.1645950282384256e-05
C2142944611,1.6862837678324508e-05,1.196537868233915e-05
C959255314,1.6862837678324508e-05,2.1645950282384256e-05
C930079203,1.6862837678324508e-05,1.196537868233915e-05
C1095518292,1.6862837678324508e-05,2.1645950282384256e-05
C491261152,1.6862837678324508e-05,1.196537868233915e-05
M559500248,1.6862837678324508e-05,2.1645950282384256e-05
C554976668,1.6862837678324508e-05,1.196537868233915e-05
C1612311113,1.6862837678324508e-05,2.1645950282384256e-05
C1975157891,1.6862837678324508e-05,1.196537868233915e-05
M1943269047,1.6862837678324508e-05,2.1645950282384256e-05
C1163141160,1.6862837678324508e-05,1.196537868233915e-05
M846920511,1.6862837678324508e-05,2.1645950282384256e-05
C1555566935,1.6862837678324508e-05,1.196537868233915e-05
C415699959,1.6862837678324508e-05,2.1645950282384256e-05
C167222105,1.6862837678324508e-05,1.196537868233915e-05
C1074131182,1.6862837678324508e-05,2.1645950282384256e-05
C1557296914,1.6862837678324508e-05,1.196537868233915e-05
M1281595975,1.6862837678324508e-05,2.1645950282384256e-05
C1154485305,1.6862837678324508e-05,1.196537868233915e-05
M1681757654,1.6862837678324508e-05,2.1645950282384256e-05
C822788011,1.6862837678324508e-05,1.196537868233915e-05
C334724973,1.6862837678324508e-05,2.1645950282384256e-05
C303912820,1.6862837678324508e-05,1.196537868233915e-05
M1520832780,1.6862837678324508e-05,2.1645950282384256e-05
C30282384,1.6862837678324508e-05,1.196537868233915e-05
M1248633983,1.6862837678324508e-05,2.1645950282384256e-05
C735847844,1.6862837678324508e-05,1.196537868233915e-05
C1980501279,3.3725675356649016e-05,3.132652188242936e-05
C1141870634,1.6862837678324508e-05,1.196537868233915e-05
M1813449231,1.6862837678324508e-05,2.1645950282384256e-05
C394993899,1.6862837678324508e-05,1.196537868233915e-05
M172099626,1.6862837678324508e-05,2.1645950282384256e-05
C800035803,1.6862837678324508e-05,1.196537868233915e-05
M363631948,1.6862837678324508e-05,2.1645950282384256e-05
C1038200918,1.6862837678324508e-05,1.196537868233915e-05
C1206337213,1.6862837678324508e-05,2.1645950282384256e-05
C941608962,1.6862837678324508e-05,1.196537868233915e-05
C106186722,1.6862837678324508e-05,2.1645950282384256e-05
C31370536,1.6862837678324508e-05,1.196537868233915e-05
C995612417,1.6862837678324508e-05,2.1645950282384256e-05
C1473883756,1.6862837678324508e-05,1.196537868233915e-05
C320666770,1.6862837678324508e-05,2.1645950282384256e-05
C1707752583,1.6862837678324508e-05,1.196537868233915e-05
C283994788,1.6862837678324508e-05,2.1645950282384256e-05
C1027641517,1.6862837678324508e-05,1.196537868233915e-05
C476577938,1.6862837678324508e-05,2.1645950282384256e-05
C277513116,1.6862837678324508e-05,1.196537868233915e-05
M937405275,1.6862837678324508e-05,2.1645950282384256e-05
C946502699,1.6862837678324508e-05,1.196537868233915e-05
M327340153,1.6862837678324508e-05,2.1645950282384256e-05
C240258177,1.6862837678324508e-05,1.196537868233915e-05
C1072427304,1.6862837678324508e-05,2.1645950282384256e-05
C1977572878,1.6862837678324508e-05,1.196537868233915e-05
C2125882969,1.6862837678324508e-05,2.1645950282384256e-05
C961857731,1.6862837678324508e-05,1.196537868233915e-05
